image_path,class_name,class_index,split
dataset/train/affenpinscher/12808.jpg,affenpinscher,0,val
dataset/train/affenpinscher/02416.jpg,affenpinscher,0,val
dataset/train/affenpinscher/11819.jpg,affenpinscher,0,val
dataset/train/affenpinscher/11835.jpg,affenpinscher,0,val
dataset/train/affenpinscher/12676.jpg,affenpinscher,0,val
dataset/train/affenpinscher/11584.jpg,affenpinscher,0,val
dataset/train/affenpinscher/11657.jpg,affenpinscher,0,val
dataset/train/affenpinscher/13567.jpg,affenpinscher,0,val
dataset/train/affenpinscher/12913.jpg,affenpinscher,0,val
dataset/train/affenpinscher/11262.jpg,affenpinscher,0,val
dataset/train/afghan_hound/01924.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13442.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00115.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02458.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11953.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13742.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00185.jpg,afghan_hound,1,train
dataset/train/afghan_hound/12563.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01128.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01592.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01611.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02726.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01907.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01259.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00294.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01007.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01661.jpg,afghan_hound,1,train
dataset/train/afghan_hound/03075.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13907.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13145.jpg,afghan_hound,1,train
dataset/train/afghan_hound/10263.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11182.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01145.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02803.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01406.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00305.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13502.jpg,afghan_hound,1,train
dataset/train/afghan_hound/12879.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02559.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01234.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01823.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02879.jpg,afghan_hound,1,train
dataset/train/afghan_hound/10832.jpg,afghan_hound,1,train
dataset/train/afghan_hound/10822.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01479.jpg,afghan_hound,1,train
dataset/train/afghan_hound/12945.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00266.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11006.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01841.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00026.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02545.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01534.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02738.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01459.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02700.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01932.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02062.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00272.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11432.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01222.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01186.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01126.jpg,afghan_hound,1,train
dataset/train/afghan_hound/00251.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01003.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13270.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02822.jpg,afghan_hound,1,train
dataset/train/afghan_hound/12664.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01370.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01917.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02173.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13879.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02522.jpg,afghan_hound,1,train
dataset/train/afghan_hound/10715.jpg,afghan_hound,1,train
dataset/train/afghan_hound/12867.jpg,afghan_hound,1,train
dataset/train/afghan_hound/03057.jpg,afghan_hound,1,train
dataset/train/afghan_hound/03080.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01430.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01150.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01475.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01167.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02641.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11570.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02131.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02798.jpg,afghan_hound,1,train
dataset/train/afghan_hound/11584.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13909.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01724.jpg,afghan_hound,1,train
dataset/train/afghan_hound/13011.jpg,afghan_hound,1,train
dataset/train/afghan_hound/03119.jpg,afghan_hound,1,train
dataset/train/afghan_hound/01357.jpg,afghan_hound,1,train
dataset/train/afghan_hound/02626.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01335.jpg,afghan_hound,1,val
dataset/train/afghan_hound/00231.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01023.jpg,afghan_hound,1,val
dataset/train/afghan_hound/02732.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01270.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01254.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01618.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01301.jpg,afghan_hound,1,val
dataset/train/afghan_hound/02292.jpg,afghan_hound,1,val
dataset/train/afghan_hound/12364.jpg,afghan_hound,1,val
dataset/train/afghan_hound/03051.jpg,afghan_hound,1,val
dataset/train/afghan_hound/11172.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01882.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01829.jpg,afghan_hound,1,val
dataset/train/afghan_hound/00227.jpg,afghan_hound,1,val
dataset/train/afghan_hound/03059.jpg,afghan_hound,1,val
dataset/train/afghan_hound/10982.jpg,afghan_hound,1,val
dataset/train/afghan_hound/01410.jpg,afghan_hound,1,val
dataset/train/afghan_hound/00173.jpg,afghan_hound,1,val
dataset/train/african_hunting_dog/03635.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01105.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00288.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05683.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05241.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10215.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05936.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04115.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02557.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01849.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00204.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02988.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02675.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05519.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02942.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10640.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01627.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00500.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04138.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05697.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05953.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02514.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03720.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04382.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10614.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03589.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01927.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10895.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02083.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03819.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00291.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10872.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02757.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10469.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00233.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03024.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04019.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05661.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02139.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04335.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01948.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04796.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05338.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04461.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01097.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02020.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03692.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04758.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10575.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04323.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01591.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04734.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02192.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04367.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02515.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02344.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04508.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05932.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02770.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00246.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10476.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10038.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00308.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05635.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00385.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00124.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10493.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/10169.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02329.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04742.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/05068.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00219.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02802.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/00328.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02327.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/02435.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/01398.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04102.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04641.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/04098.jpg,african_hunting_dog,2,train
dataset/train/african_hunting_dog/03422.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/05312.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/03160.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/01815.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/03365.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02614.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/10081.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/00431.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02482.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02599.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02005.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02503.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/01180.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/02600.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/01739.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/04720.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/10024.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/04834.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/04732.jpg,african_hunting_dog,2,val
dataset/train/african_hunting_dog/04991.jpg,african_hunting_dog,2,val
dataset/train/airedale/02314.jpg,airedale,3,train
dataset/train/airedale/02170.jpg,airedale,3,train
dataset/train/airedale/02890.jpg,airedale,3,train
dataset/train/airedale/00424.jpg,airedale,3,train
dataset/train/airedale/02556.jpg,airedale,3,train
dataset/train/airedale/02432.jpg,airedale,3,train
dataset/train/airedale/01235.jpg,airedale,3,train
dataset/train/airedale/02353.jpg,airedale,3,train
dataset/train/airedale/04516.jpg,airedale,3,train
dataset/train/airedale/03287.jpg,airedale,3,train
dataset/train/airedale/00161.jpg,airedale,3,train
dataset/train/airedale/03030.jpg,airedale,3,train
dataset/train/airedale/02517.jpg,airedale,3,train
dataset/train/airedale/03665.jpg,airedale,3,train
dataset/train/airedale/03069.jpg,airedale,3,train
dataset/train/airedale/02002.jpg,airedale,3,train
dataset/train/airedale/02939.jpg,airedale,3,train
dataset/train/airedale/03500.jpg,airedale,3,train
dataset/train/airedale/01277.jpg,airedale,3,train
dataset/train/airedale/03823.jpg,airedale,3,train
dataset/train/airedale/01740.jpg,airedale,3,train
dataset/train/airedale/03538.jpg,airedale,3,train
dataset/train/airedale/01244.jpg,airedale,3,train
dataset/train/airedale/04153.jpg,airedale,3,train
dataset/train/airedale/03796.jpg,airedale,3,train
dataset/train/airedale/02717.jpg,airedale,3,train
dataset/train/airedale/01483.jpg,airedale,3,train
dataset/train/airedale/03879.jpg,airedale,3,train
dataset/train/airedale/04531.jpg,airedale,3,train
dataset/train/airedale/01861.jpg,airedale,3,train
dataset/train/airedale/01111.jpg,airedale,3,train
dataset/train/airedale/01941.jpg,airedale,3,train
dataset/train/airedale/02946.jpg,airedale,3,train
dataset/train/airedale/04860.jpg,airedale,3,train
dataset/train/airedale/02045.jpg,airedale,3,train
dataset/train/airedale/02256.jpg,airedale,3,train
dataset/train/airedale/03051.jpg,airedale,3,train
dataset/train/airedale/00119.jpg,airedale,3,train
dataset/train/airedale/00171.jpg,airedale,3,train
dataset/train/airedale/02550.jpg,airedale,3,train
dataset/train/airedale/02954.jpg,airedale,3,train
dataset/train/airedale/04514.jpg,airedale,3,train
dataset/train/airedale/01761.jpg,airedale,3,train
dataset/train/airedale/02204.jpg,airedale,3,train
dataset/train/airedale/01206.jpg,airedale,3,train
dataset/train/airedale/02583.jpg,airedale,3,train
dataset/train/airedale/03338.jpg,airedale,3,train
dataset/train/airedale/03863.jpg,airedale,3,train
dataset/train/airedale/03443.jpg,airedale,3,train
dataset/train/airedale/01723.jpg,airedale,3,train
dataset/train/airedale/01912.jpg,airedale,3,train
dataset/train/airedale/04902.jpg,airedale,3,train
dataset/train/airedale/03194.jpg,airedale,3,train
dataset/train/airedale/03750.jpg,airedale,3,train
dataset/train/airedale/02774.jpg,airedale,3,train
dataset/train/airedale/04196.jpg,airedale,3,train
dataset/train/airedale/00183.jpg,airedale,3,train
dataset/train/airedale/03955.jpg,airedale,3,train
dataset/train/airedale/04991.jpg,airedale,3,train
dataset/train/airedale/01854.jpg,airedale,3,train
dataset/train/airedale/03472.jpg,airedale,3,train
dataset/train/airedale/01134.jpg,airedale,3,train
dataset/train/airedale/02633.jpg,airedale,3,train
dataset/train/airedale/01799.jpg,airedale,3,train
dataset/train/airedale/03981.jpg,airedale,3,train
dataset/train/airedale/03619.jpg,airedale,3,train
dataset/train/airedale/00319.jpg,airedale,3,train
dataset/train/airedale/01558.jpg,airedale,3,train
dataset/train/airedale/00441.jpg,airedale,3,train
dataset/train/airedale/03105.jpg,airedale,3,train
dataset/train/airedale/04868.jpg,airedale,3,train
dataset/train/airedale/01430.jpg,airedale,3,train
dataset/train/airedale/03253.jpg,airedale,3,train
dataset/train/airedale/03088.jpg,airedale,3,train
dataset/train/airedale/03045.jpg,airedale,3,train
dataset/train/airedale/03523.jpg,airedale,3,train
dataset/train/airedale/00225.jpg,airedale,3,train
dataset/train/airedale/00249.jpg,airedale,3,train
dataset/train/airedale/02265.jpg,airedale,3,train
dataset/train/airedale/04676.jpg,airedale,3,train
dataset/train/airedale/02903.jpg,airedale,3,val
dataset/train/airedale/03317.jpg,airedale,3,val
dataset/train/airedale/01736.jpg,airedale,3,val
dataset/train/airedale/03660.jpg,airedale,3,val
dataset/train/airedale/01017.jpg,airedale,3,val
dataset/train/airedale/00138.jpg,airedale,3,val
dataset/train/airedale/04322.jpg,airedale,3,val
dataset/train/airedale/01110.jpg,airedale,3,val
dataset/train/airedale/01669.jpg,airedale,3,val
dataset/train/airedale/02473.jpg,airedale,3,val
dataset/train/airedale/04660.jpg,airedale,3,val
dataset/train/airedale/00129.jpg,airedale,3,val
dataset/train/airedale/02883.jpg,airedale,3,val
dataset/train/airedale/04220.jpg,airedale,3,val
dataset/train/airedale/01121.jpg,airedale,3,val
dataset/train/airedale/02333.jpg,airedale,3,val
dataset/train/airedale/02380.jpg,airedale,3,val
dataset/train/airedale/03700.jpg,airedale,3,val
dataset/train/airedale/01625.jpg,airedale,3,val
dataset/train/airedale/01469.jpg,airedale,3,val
dataset/train/american_staffordshire_terrier/14612.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10896.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02603.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03329.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02592.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/16660.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/15280.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01278.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/12590.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/00011.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10381.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03164.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/15784.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03001.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/16887.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03159.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/17332.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10947.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02199.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02574.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/11598.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/19443.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03353.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10365.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/14485.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/12462.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02645.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01378.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/18993.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/16682.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/00164.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/02519.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01108.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/03355.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10575.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01345.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01746.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/01641.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/11926.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/18881.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/16386.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/12219.jpg,american_staffordshire_terrier,4,train
dataset/train/american_staffordshire_terrier/10761.jpg,american_staffordshire_terrier,4,train
